address,neighborhood,bedrooms,bathrooms,square_meters,building_age,garden,garage,floors,property_type,heating_type,balcony,interior_style,view,materials,building_status,price_,bedrooms1,bathrooms1,square_meters1,building_age1,floors1,price_1,bedrooms_bathrooms,bedrooms_square_meters,bedrooms_building_age,bedrooms_floors,bedrooms_price_,bathrooms_square_meters,bathrooms_building_age,bathrooms_floors,bathrooms_price_,square_meters_building_age,square_meters_floors,square_meters_price_,building_age_floors,building_age_price_,floors_price_,pca_1,pca_2
0.5084525357607282,0.3333333333333333,0.0,0.0,0.809045226,0.510204082,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,0.283309248,0.0,0.0,0.809045226,0.510204082,1.0,0.283309248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41909621037060824,0.809045226,0.229209994,0.510204082,0.18335221456486914,0.3263669413821311,0.6218539993823573,0.04120811815240938
0.540962288686606,0.6666666666666666,0.25,0.5,0.366834171,0.530612245,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.5,0.0,0.0,0.258577756,0.25,0.5,0.366834171,0.530612245,0.0,0.258577756,0.125,0.091708543,0.132653061,0.0,0.064644439,0.183417085,0.265306122,0.0,0.14501063866789354,0.19762598929359895,0.0,0.094855157,0.0,0.17404033492780482,0.0,0.24650941626635076,0.6975887790806182
0.02340702210663199,0.2222222222222222,0.25,1.0,0.226130653,0.846938776,1.0,1.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.75,1.0,1.0,0.122641637,0.25,1.0,0.226130653,0.846938776,0.0,0.122641637,0.25,0.056532663,0.211734694,0.0,0.030660409,0.226130653,0.846938776,0.0,0.1375550811775624,0.1944502295177161,0.0,0.027733033,0.0,0.1317563135108943,0.0,0.4108276931149134,0.9824210191008345
0.08452535760728219,0.7777777777777777,0.25,0.0,0.120603015,0.459183673,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.5,0.6666666666666666,1.0,0.05759063,0.25,0.0,0.120603015,0.459183673,0.0,0.05759063,0.0,0.030150754,0.114795918,0.0,0.014397658,0.0,0.0,0.0,0.0,0.05622657176680209,0.0,0.006945604,0.0,0.033544378187833054,0.0,0.07109058831753196,0.4500155275952899
0.4213263979193758,0.6666666666666666,0.75,0.0,0.341708543,0.959183673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.6666666666666666,1.0,0.189840321,0.75,0.0,0.341708543,0.959183673,0.0,0.189840321,0.0,0.256281407,0.719387755,0.0,0.142380241,0.0,0.0,0.0,0.0,0.3327780089421117,0.0,0.064870059,0.0,0.23097858435794302,0.0,0.017287290320300908,0.42244450829761965
0.6059817945383615,0.6666666666666666,0.0,0.5,0.738693467,0.785714286,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.25,0.0,0.0,0.60203177,0.0,0.5,0.738693467,0.785714286,0.0,0.60203177,0.0,0.0,0.0,0.0,0.0,0.369346734,0.392857143,0.0,0.33761995933657335,0.5892857143038447,0.0,0.444716936,0.0,0.600019739988254,0.0,0.25245075362900693,0.6666585529672797
0.5240572171651495,0.3333333333333333,0.25,0.0,0.638190955,0.551020408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,1.0,0.224093001,0.25,0.0,0.638190955,0.551020408,0.0,0.224093001,0.0,0.159547739,0.137755102,0.0,0.05602325,0.0,0.0,0.0,0.0,0.3570387335112851,0.0,0.143014126,0.0,0.1566309045866742,0.0,0.06821352411068532,0.4113990808958098
0.6176853055916776,0.3333333333333333,1.0,0.5,0.261306533,0.204081633,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.75,0.0,1.0,0.182293297,1.0,0.5,0.261306533,0.204081633,1.0,0.182293297,0.5,0.261306533,0.204081633,1.0,0.182293297,0.130653266,0.102040816,0.5,0.102230245852457,0.05414410682268017,0.261306533,0.047634429,0.204081633,0.04719066555548368,0.20999845997386718,0.7464590501582516,0.33019443034926454
0.3081924577373212,1.0,0.25,1.0,0.557788945,0.244897959,0.0,0.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.75,1.0,0.0,0.546734463,0.25,1.0,0.557788945,0.244897959,1.0,0.546734463,0.25,0.139447236,0.06122449,0.25,0.136683616,0.557788945,0.244897959,1.0,0.6132183594429352,0.13869221137341795,0.557788945,0.304962439,0.244897959,0.16984121753182918,0.6298278495925128,0.9722266510181461,0.5828642387007419
0.1859557867360208,0.8888888888888888,0.5,0.0,0.532663317,0.846938776,1.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.232801272,0.5,0.0,0.532663317,0.846938776,0.0,0.232801272,0.0,0.266331658,0.423469388,0.0,0.116400636,0.0,0.0,0.0,0.0,0.4580383173139534,0.0,0.124004698,0.0,0.2501029683553858,0.0,0.038881477758372474,0.41342730530895344
0.031209362808842653,0.3333333333333333,0.25,1.0,0.648241206,0.040816327,0.0,1.0,0.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.383454371,0.25,1.0,0.648241206,0.040816327,0.0,0.383454371,0.25,0.162060302,0.010204082,0.0,0.095863593,0.648241206,0.040816327,0.0,0.4300831138677327,0.026863807018458506,0.0,0.248570924,0.0,0.019853134842563385,0.0,0.44619647440229127,0.9448311534911116
0.9934980494148244,0.4444444444444444,1.0,0.5,0.43718593,0.071428571,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,0.293613963,1.0,0.5,0.43718593,0.071428571,0.0,0.293613963,0.5,0.43718593,0.071428571,0.0,0.293613963,0.218592965,0.035714286,0.0,0.16465897569879098,0.03170553895270013,0.0,0.128363893,0.0,0.026602971526570086,0.0,0.21728484679790994,0.6767288475516493
0.033810143042912875,1.0,0.75,0.5,0.386934673,0.591836735,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.3333333333333333,0.0,0.313962364,0.75,0.5,0.386934673,0.591836735,0.0,0.313962364,0.375,0.290201005,0.443877551,0.0,0.235471773,0.193467337,0.295918367,0.0,0.1760703767624995,0.2325072890374881,0.0,0.121482925,0.0,0.23570076197217224,0.0,0.2111508330373939,0.6847955205582554
0.17035110533159947,0.6666666666666666,0.25,0.5,0.075376884,0.93877551,1.0,0.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5,0.6666666666666666,0.0,0.096952018,0.25,0.5,0.075376884,0.93877551,1.0,0.096952018,0.125,0.018844221,0.234693878,0.25,0.024238004,0.037688442,0.469387755,0.5,0.05437077909486194,0.07184506443190018,0.075376884,0.007307941,0.93877551,0.11545163373074617,0.11168690679481567,0.7636245229327983,0.36065623485754633
0.9791937581274383,0.6666666666666666,0.0,0.0,0.266331658,0.295918367,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,0.2028446,0.0,0.0,0.266331658,0.295918367,1.0,0.2028446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08001874169816546,0.266331658,0.054023939,0.295918367,0.07614069783814022,0.2336731756736788,0.6298427976690271,0.07801684038023854
0.044213263979193757,0.4444444444444444,0.75,0.5,0.693467337,0.193877551,0.0,1.0,0.5,0.0,0.6666666666666666,1.0,0.6666666666666666,0.75,1.0,0.0,0.434252549,0.75,0.5,0.693467337,0.193877551,0.5,0.434252549,0.375,0.520100503,0.145408163,0.375,0.325689412,0.346733668,0.096938776,0.25,0.24352922151069087,0.1365056227252022,0.346733668,0.301139959,0.096938776,0.10679511358548055,0.2501253974788902,0.4964441899536293,0.4793913315692219
0.7945383615084526,0.0,0.75,0.5,0.748743719,0.408163265,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.75,0.0,1.0,0.366385941,0.75,0.5,0.748743719,0.408163265,0.0,0.366385941,0.375,0.561557789,0.306122449,0.0,0.274789456,0.374371859,0.204081633,0.0,0.20546956656379137,0.3102873802353909,0.0,0.274329172,0.0,0.18969426231275746,0.0,0.21985179413431105,0.6597580800218363
0.5188556566970091,0.8888888888888888,0.25,0.5,0.246231156,0.683673469,1.0,1.0,1.0,0.5,0.0,0.5,0.3333333333333333,0.25,1.0,1.0,0.217561797,0.25,0.5,0.246231156,0.683673469,1.0,0.217561797,0.125,0.061557789,0.170918367,0.25,0.054390449,0.123115578,0.341836735,0.5,0.12200885244636141,0.17091836783128123,0.246231156,0.053570493,0.683673469,0.18867434220123325,0.2506271106564446,0.7748674493515231,0.3450026300050691
0.20546163849154747,0.5555555555555556,1.0,0.0,0.346733668,0.428571429,0.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,0.0,1.0,0.304426806,1.0,0.0,0.346733668,0.428571429,1.0,0.304426806,0.0,0.346733668,0.428571429,1.0,0.304426806,0.0,0.0,0.0,0.0,0.15087463601770465,0.346733668,0.105555023,0.428571429,0.16549603157992213,0.35069397222413085,0.5587928229852068,0.05025532827097351
0.3589076723016905,0.3333333333333333,0.0,0.5,0.502512563,0.336734694,1.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.5,0.6666666666666666,1.0,0.229317964,0.0,0.5,0.502512563,0.336734694,0.0,0.229317964,0.0,0.0,0.0,0.0,0.0,0.251256281,0.168367347,0.0,0.12860172093712896,0.17180341525485449,0.0,0.115235158,0.0,0.09795067159341866,0.0,0.271551525629036,0.694592373868535
0.37451235370611186,0.0,0.75,0.0,0.603015075,0.448979592,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.25,0.0,0.5,0.236574784,0.75,0.0,0.603015075,0.448979592,0.0,0.236574784,0.0,0.452261307,0.336734694,0.0,0.177431088,0.0,0.0,0.0,0.0,0.2748854640016447,0.0,0.142658161,0.0,0.13473379175974096,0.0,0.0397793446983285,0.40340490863575007
0.34850455136540964,0.2222222222222222,0.0,1.0,0.864321608,0.193877551,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.75,0.6666666666666666,1.0,0.302467445,0.0,1.0,0.864321608,0.193877551,0.5,0.302467445,0.0,0.0,0.0,0.0,0.0,0.864321608,0.193877551,0.5,0.3392480316496827,0.17013744309649573,0.432160804,0.261429149,0.096938776,0.07438539022691727,0.17421841312198338,0.7241709303876227,0.7582851580347604
0.08842652795838751,0.8888888888888888,0.25,0.5,0.688442211,0.530612245,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.5,0.295791031,0.25,0.5,0.688442211,0.530612245,1.0,0.295791031,0.125,0.172110553,0.132653061,0.25,0.073947758,0.344221106,0.265306122,0.5,0.16587987739577775,0.3708871303139306,0.688442211,0.203635031,0.530612245,0.19908738769250675,0.340745721353004,0.7824194177509561,0.3139959015768622
0.5279583875162549,1.0,0.5,0.5,0.175879397,0.591836735,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.182293297,0.5,0.5,0.175879397,0.591836735,0.0,0.182293297,0.25,0.087939698,0.295918367,0.0,0.091146649,0.087939698,0.295918367,0.0,0.102230245852457,0.10568513119607528,0.0,0.032061635,0.0,0.13685292934981844,0.0,0.2271407269057525,0.7077552678837961
0.34850455136540964,0.4444444444444444,0.25,0.5,0.100502513,0.969387755,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.6666666666666666,0.5,0.147460211,0.25,0.5,0.100502513,0.969387755,0.0,0.147460211,0.125,0.025125628,0.242346939,0.0,0.036865053,0.050251256,0.484693878,0.0,0.08269581870066853,0.09891711784324025,0.0,0.014820122,0.0,0.18132340245246714,0.0,0.22713913461830676,0.7192105799405889
0.6827048114434331,0.8888888888888888,1.0,1.0,0.020100503,0.030612245,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,1.0,0.75,0.6666666666666666,0.0,0.08040652,1.0,1.0,0.020100503,0.030612245,1.0,0.08040652,1.0,0.020100503,0.030612245,1.0,0.08040652,0.020100503,0.030612245,1.0,0.09018409780199929,0.0006247401939508622,0.020100503,0.001616211,0.030612245,0.003122251693095317,0.09262680334240678,0.9315406650837843,0.6192809902174421
0.7360208062418726,0.4444444444444444,0.5,0.5,0.613065327,0.102040816,0.0,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.5,0.390130567,0.5,0.5,0.613065327,0.102040816,0.5,0.390130567,0.25,0.306532663,0.051020408,0.25,0.195065284,0.306532663,0.051020408,0.25,0.2187855742299352,0.06351520160949413,0.306532663,0.239175524,0.051020408,0.050496977861327924,0.22471154951114322,0.5166018355330977,0.490725982767831
0.3563068920676203,0.5555555555555556,0.5,0.5,0.261306533,0.357142857,1.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.75,0.3333333333333333,0.5,0.248911575,0.5,0.5,0.261306533,0.357142857,0.5,0.248911575,0.25,0.130653266,0.178571429,0.25,0.124455787,0.130653266,0.178571429,0.25,0.13958983508840817,0.0947521869396903,0.130653266,0.065042221,0.178571429,0.11276349814612564,0.1433707329613751,0.5049474069929584,0.5185379573497616
0.4161248374512354,0.5555555555555556,0.75,1.0,0.050251256,0.040816327,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.5,0.111756297,0.75,1.0,0.050251256,0.040816327,0.0,0.111756297,0.75,0.037688442,0.030612245,0.0,0.083817223,0.050251256,0.040816327,0.0,0.12534606420769462,0.0020824659594280443,0.0,0.005615894,0.0,0.005786120106704012,0.0,0.4123236057258627,0.9829832894812618
0.7269180754226268,0.1111111111111111,0.25,0.0,0.64321608,0.93877551,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.535849124,0.25,0.0,0.64321608,0.93877551,0.0,0.535849124,0.0,0.16080402,0.234693878,0.0,0.133962281,0.0,0.0,0.0,0.0,0.613077884235208,0.0,0.344666773,0.0,0.6380956086707792,0.0,0.05125206791634518,0.4001814128000119
0.21586475942782835,0.2222222222222222,0.25,0.0,0.190954774,0.571428571,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.3333333333333333,1.0,0.043541358,0.25,0.0,0.190954774,0.571428571,1.0,0.043541358,0.0,0.047738693,0.142857143,0.25,0.010885339,0.0,0.0,0.0,0.0,0.11078717239055155,0.190954774,0.00831443,0.571428571,0.03156061084621152,0.050158827974738,0.6016308643986698,0.08433455563811859
0.2665799739921977,0.6666666666666666,0.25,0.0,0.326633166,0.683673469,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.75,1.0,0.0,0.316400462,0.25,0.0,0.326633166,0.683673469,0.0,0.316400462,0.0,0.081658291,0.170918367,0.0,0.079100116,0.0,0.0,0.0,0.0,0.22672844681232016,0.0,0.103346885,0.0,0.2743893909930754,0.0,0.06167653477461399,0.42782591262160763
0.7009102730819246,0.5555555555555556,0.75,0.5,0.070351759,0.887755102,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.6666666666666666,0.5,0.055152532,0.75,0.5,0.070351759,0.887755102,0.5,0.055152532,0.375,0.052763819,0.665816327,0.375,0.041364399,0.035175879,0.443877551,0.25,0.030929589664593714,0.0634110789207064,0.035175879,0.003880078,0.443877551,0.06210693740970054,0.03176734135117275,0.46553680437702405,0.5338365696328288
0.3068920676202861,0.0,0.5,0.0,0.64321608,0.469387755,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.318838778,0.5,0.0,0.64321608,0.469387755,1.0,0.318838778,0.0,0.32160804,0.234693878,0.5,0.159419389,0.0,0.0,0.0,0.0,0.306538942117604,0.64321608,0.205082229,0.469387755,0.18983853344140733,0.3672962937301514,0.5904541243820051,0.04069199737117246
0.07022106631989597,1.0,1.0,0.0,0.155778894,0.969387755,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.233236686,1.0,0.0,0.155778894,0.969387755,0.0,0.233236686,0.0,0.155778894,0.969387755,0.0,0.233236686,0.0,0.0,0.0,0.0,0.15332153291084896,0.0,0.036333353,0.0,0.28679783573011447,0.0,0.0,0.4277769385767054
0.4174252275682705,0.2222222222222222,0.5,1.0,0.874371859,0.785714286,1.0,1.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.75,0.0,0.5,0.24092892,0.5,1.0,0.874371859,0.785714286,0.0,0.24092892,0.5,0.43718593,0.392857143,0.0,0.12046446,0.874371859,0.785714286,0.0,0.27022631105798467,0.697521866097158,0.0,0.210661468,0.0,0.240123719317206,0.0,0.3985265302615758,0.93231691425675
0.0247074122236671,0.1111111111111111,1.0,0.5,0.120603015,0.795918367,1.0,0.0,1.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.130624074,1.0,0.5,0.120603015,0.795918367,1.0,0.130624074,0.5,0.120603015,0.795918367,1.0,0.130624074,0.060301508,0.397959184,0.5,0.07325409845440142,0.09745939207776308,0.120603015,0.015753657,0.795918367,0.13187826711266207,0.150476483924214,0.7207539886889817,0.34195595179027216
0.7113133940182055,1.0,0.5,1.0,0.190954774,0.867346939,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.0,0.191698231,0.5,1.0,0.190954774,0.867346939,1.0,0.191698231,0.5,0.095477387,0.433673469,0.5,0.095849115,0.190954774,0.867346939,1.0,0.21500908151446244,0.1681591008411615,0.190954774,0.036605692,0.867346939,0.21090769824024644,0.220832767590542,0.9286153921649146,0.6153674526925054
0.8387516254876463,1.0,0.0,0.5,0.793969849,0.87755102,1.0,0.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.5,1.0,0.0,0.459216334,0.0,0.5,0.793969849,0.87755102,1.0,0.459216334,0.0,0.0,0.0,0.0,0.0,0.396984925,0.43877551,0.5,0.2575289340822832,0.707413577373829,0.793969849,0.364603923,0.87755102,0.5111768544134642,0.5290086060314386,0.7839629670960682,0.30666231004987615
0.4187256176853056,0.4444444444444444,0.5,0.0,0.452261307,0.397959184,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.25,0.6666666666666666,0.0,0.379100235,0.5,0.0,0.452261307,0.397959184,1.0,0.379100235,0.0,0.226130653,0.198979592,0.5,0.189550118,0.0,0.0,0.0,0.0,0.18273635951123945,0.452261307,0.171452368,0.397959184,0.1913700911652073,0.436716362235366,0.5930041752451248,0.050369341467034034
0.1976592977893368,0.8888888888888888,0.0,0.5,0.793969849,0.673469388,1.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.0,0.25,1.0,1.0,0.549782359,0.0,0.5,0.793969849,0.673469388,0.5,0.549782359,0.0,0.0,0.0,0.0,0.0,0.396984925,0.336734694,0.25,0.30831844198508895,0.5428987919616667,0.396984925,0.436510616,0.336734694,0.4696670992162101,0.31666948374081283,0.5250470350583328,0.4839467150013376
0.18335500650195058,0.0,0.75,0.5,0.72361809,0.846938776,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.5,0.6666666666666666,1.0,0.355065188,0.75,0.5,0.72361809,0.846938776,0.0,0.355065188,0.375,0.542713568,0.635204082,0.0,0.266298891,0.361809045,0.423469388,0.0,0.1991208775151397,0.6222407326291405,0.0,0.256931593,0.0,0.38145348823934583,0.0,0.20095639470043247,0.6624902886110722
